,pdbid,-logKd/Ki
4879,2vtl,4.01
4880,1g74,6.52
4881,3u8h,6.49
4882,3kwz,8.4
4883,3tu1,6.6
4884,2bed,8.15
4885,1tbz,9.8
4886,3oeu,7.51
4887,4ryl,7.28
4888,4nbl,6.33
4889,2qtu,9.28
4890,4u6x,6.38
4891,1ao8,8.22
4892,4prp,5.66
4893,1e5a,7.64
4894,1sbg,7.74
4895,1e3v,4.34
4896,3ldw,7.97
4897,2xxx,6.41
4898,3zpu,8.38
4899,2wyf,4.43
4900,4jzi,7.4
4901,1jvp,5.8
4902,3lpk,9.1
4903,1lxh,7.19
4904,1bhf,4.38
4905,5alw,5.15
4906,2y2j,4.8
4907,1qvu,4.46
4908,2h2j,5.38
4909,3eyf,7.03
4910,2o65,6.19
4911,4q0k,4.87
4912,4csy,3.06
4913,4xqb,3.79
4914,4kvm,5.05
4915,4fbx,7.66
4916,4bam,8.94
4917,4bch,7.66
4918,4ff8,6.4
4919,4ylu,4.0
4920,3ktr,6.15
4921,2h6q,5.11
4922,2uym,5.51
4923,4i8z,11.05
4924,4og4,6.02
4925,1d7i,3.6
4926,4fxj,3.62
4927,1lf2,7.52
4928,2ojg,5.64
4929,4p4t,4.39
4930,4jlg,8.7
4931,1tkc,4.85
4932,3udv,5.59
4933,1i3z,6.88
4934,3d8z,3.37
4935,4i11,4.57
4936,4rrv,7.4
4937,5cgd,9.3
4938,3atk,2.85
4939,2vo5,4.89
4940,3b8h,4.2
4941,5aki,6.12
4942,1u9e,8.24
4943,3vtc,7.89
4944,1yyr,6.29
4945,1lpz,7.6
4946,3hvj,8.7
4947,2qmf,8.52
4948,4b6u,5.11
4949,1pph,5.92
4950,2ctc,3.89
4951,4mwr,9.39
4952,3ijy,6.04
4953,4qt0,6.29
4954,1q83,12.39
4955,4i7c,8.22
4956,3uat,6.66
4957,3itu,4.4
4958,2h8h,8.57
4959,2wd1,7.09
4960,7prc,5.21
4961,2a5b,3.93
4962,4to8,1.24
4963,1bl6,6.8
4964,3puk,4.74
4965,3mxs,5.01
4966,4oel,7.0
4967,3bys,9.3
4968,2p1c,7.68
4969,3coh,8.4
4970,4nga,7.77
4971,4zxy,6.4
4972,2igw,1.31
4973,1rpj,6.48
4974,3al3,5.68
4975,4en4,5.52
4976,5aut,5.17
4977,3vc4,7.62
4978,4uzd,9.22
4979,4nrm,3.2
4980,2g9v,5.92
4981,4o7c,5.0
4982,4duh,5.18
4983,2cbs,8.22
4984,4ln7,7.39
4985,1rlp,5.1
4986,4tki,6.38
4987,1zgi,5.34
4988,4x1p,4.2
4989,3evc,6.91
4990,3ujc,4.59
4991,3jqa,4.46
4992,3cft,4.19
4993,3wmc,6.51
4994,4qfn,4.12
4995,8a3h,4.06
4996,2llq,5.82
4997,2bt9,6.19
4998,3tzd,4.28
4999,1xuc,7.14
5000,4j09,4.77
5001,4rvk,7.87
5002,3new,5.0
5003,4jym,5.04
5004,3ri1,5.3
5005,2vj6,7.89
5006,1uvt,7.64
5007,2q7u,8.7
5008,4wf2,8.1
5009,1m1b,4.66
5010,4y2v,4.04
5011,3odu,8.14
5012,4pge,7.77
5013,3lnk,5.94
5014,4b77,5.1
5015,3k9x,8.4
5016,2gg8,4.6
5017,2kaw,4.97
5018,4bks,3.82
5019,2c1q,13.0
5020,1ekb,6.0
5021,2khh,6.56
5022,4dma,6.19
5023,4dfl,6.17
5024,3jzs,8.1
5025,4o09,7.7
5026,1apw,8.0
5027,3h9k,7.85
5028,3gnv,7.03
5029,4qzx,6.26
5030,2xaj,3.77
5031,2ada,13.0
5032,4nmp,4.04
5033,3rxp,2.08
5034,2viz,6.22
5035,2oz6,5.26
5036,3oot,8.7
5037,3fq7,2.52
5038,2ybu,6.38
5039,1bma,4.59
5040,4no8,7.15
5041,3vrv,10.54
5042,2q6c,7.78
5043,1jrs,6.4
5044,2vxn,5.0
5045,3l6f,6.99
5046,1pau,9.46
5047,4hki,6.85
5048,4n8e,7.7
5049,2vle,7.1
5050,4pop,8.13
5051,2jew,6.69
5052,4q1n,9.7
5053,4hnc,3.17
5054,4ozl,4.97
5055,1r0x,3.83
5056,1jq8,6.0
5057,4wkp,9.55
5058,3cd7,7.84
5059,4gtt,8.22
5060,3tdh,4.26
5061,1zd4,3.6
5062,4uwh,8.52
5063,1v2o,4.73
5064,4mrd,3.37
5065,4qdk,5.85
5066,3q2j,4.18
5067,4j0z,7.11
5068,2vl4,6.01
5069,1o3d,7.13
5070,3lgp,8.7
5071,1ecq,3.0
5072,4q06,7.66
5073,4hrc,8.92
5074,2j4g,6.6
5075,4iaw,9.63
5076,3d4q,10.52
5077,3k5i,4.7
5078,1yhs,8.0
5079,4y46,7.96
5080,4o36,6.36
5081,3fsj,3.95
5082,1nl4,9.41
5083,5apj,7.4
5084,3e62,4.39
5085,4hgl,8.1
5086,2xyr,6.13
5087,4tun,5.41
5088,2hj4,5.37
5089,1lor,11.06
5090,3rt4,8.8
5091,1ohr,8.7
5092,4ayw,4.0
5093,3u4i,3.89
5094,3lhg,7.7
5095,3lzu,10.06
5096,5bml,8.0
5097,4hlh,5.96
5098,3ta0,3.47
5099,3vp3,4.95
5100,4mrw,3.3
5101,3sfi,6.4
5102,4pf3,7.29
5103,4i0f,6.35
5104,4zba,5.51
5105,2v6n,5.86
5106,1s64,8.4
5107,2v88,4.09
5108,1ftj,6.09
5109,4p5e,5.55
5110,4a2a,4.35
5111,3bcn,7.12
5112,2fb8,9.8
5113,3e0q,5.89
5114,4g2l,7.49
5115,2bua,4.52
5116,4fgt,5.41
5117,4yl0,8.22
5118,3dd8,7.85
5119,3exe,6.96
5120,4qxq,5.7
5121,4dho,3.93
5122,3gk4,3.92
5123,4pdk,8.22
5124,1hmt,5.79
5125,1tnk,1.49
5126,3th9,7.7
5127,4wt2,10.42
5128,3p9t,6.2
5129,4uiy,5.6
5130,3m93,6.62
5131,3dxk,6.33
5132,3d1x,8.66
5133,1jpl,5.0
5134,2pfy,6.52
5135,4ke0,7.77
5136,4mz4,7.89
5137,3kid,3.18
5138,2wkt,4.31
5139,3tao,5.14
5140,4lte,7.22
5141,1ax0,3.13
5142,3rdh,5.03
5143,4ykj,4.43
5144,1ox9,5.21
5145,1dhj,6.55
5146,4ypf,2.7
5147,2uw5,7.51
5148,3doz,5.7
5149,2mlm,5.21
5150,1yq7,7.09
5151,1uyf,4.52
5152,4l58,4.68
5153,1fd0,8.4
5154,1wvj,6.73
5155,3sur,4.15
5156,4z7i,8.11
5157,3uwo,6.36
5158,1z3j,8.0
5159,2tsr,7.54
5160,2r3f,6.3
5161,3qzt,4.0
5162,3fqk,7.09
5163,2oc0,7.82
5164,1cnx,7.37
5165,4q1c,8.7
5166,2hvc,8.82
5167,3kry,10.0
5168,1yvx,5.1
5169,1dmp,9.55
5170,2iyf,3.75
5171,1yz3,8.81
5172,2y1o,5.09
5173,4a9n,5.82
5174,3zm4,5.96
5175,2gnj,5.22
5176,4f3k,10.16
5177,4oue,3.3
5178,1o0o,5.1
5179,2fm2,8.15
5180,1qkn,8.47
5181,4w52,3.76
5182,4mc2,8.19
5183,3zmg,7.64
5184,4io8,6.64
5185,4b34,3.14
5186,3p9j,7.51
5187,4gql,9.59
5188,3s2o,5.05
5189,3wzp,6.82
5190,3b5j,5.68
5191,3tiw,7.67
5192,1aku,6.13
5193,3sow,5.14
5194,1lrt,5.64
5195,2e9c,5.96
5196,4o6e,9.0
5197,1drv,6.54
5198,1rri,5.82
5199,3chc,4.09
5200,3fue,2.82
5201,4kn2,7.27
5202,4oem,5.3
5203,4ezq,5.2
5204,4gtm,8.04
5205,1fsy,6.82
5206,4cjp,3.32
5207,3lnz,9.31
5208,3w2r,7.72
5209,2r58,2.0
5210,4q46,3.77
5211,1m9n,6.92
5212,3zq9,6.02
5213,3s9i,5.7
5214,3sv9,5.0
5215,2v5a,6.82
5216,4ty8,2.03
5217,2lto,3.11
5218,4bda,5.57
5219,2oxd,6.82
5220,1ind,10.05
5221,4osf,5.44
5222,4ndu,2.74
5223,3q2g,8.46
5224,2wpa,8.1
5225,3q7j,4.52
5226,4ajn,7.16
5227,1a42,9.89
5228,1xt3,5.7
5229,2wwj,4.48
5230,2reg,5.64
5231,5d9k,8.4
5232,1rhk,9.11
5233,1h1d,8.22
5234,4x21,7.44
5235,2f01,13.0
5236,4wvs,6.27
5237,3zc5,7.13
5238,1avp,7.92
5239,2ceo,10.0
5240,4n6g,5.47
5241,4c3k,4.97
5242,3qaq,7.0
5243,1xxh,6.11
5244,3qnj,6.0
5245,3ew2,6.67
5246,3uqp,7.31
5247,3v2p,6.36
5248,1gt1,6.0
5249,4p02,6.4
5250,4og3,6.55
5251,4oz3,4.55
5252,4el0,4.49
5253,4b3d,2.68
5254,4np2,2.26
5255,3olg,7.84
5256,1kf6,6.7
5257,1njs,7.82
5258,4eg5,8.1
5259,3el0,7.47
5260,4ona,8.15
5261,3lir,6.92
5262,1uwt,5.97
5263,3sha,5.59
5264,4uco,7.0
5265,2jk7,7.17
5266,4aji,3.55
5267,4hbn,6.1
5268,4zwx,8.7
5269,4acg,9.66
5270,4jiz,5.62
5271,1vyz,6.54
5272,3e9h,7.55
5273,1xr9,7.15
5274,3hyg,7.03
5275,2xqq,4.82
5276,4cqf,4.3
5277,1ppm,5.8
5278,4ufm,3.72
5279,1amn,13.82
5280,2itk,7.69
5281,4kmz,8.57
5282,1f9e,8.7
5283,1nl6,11.32
5284,4zjj,8.0
5285,1r10,3.83
5286,2yak,8.7
5287,4ez3,4.35
5288,3ogp,7.44
5289,2ilp,4.82
5290,3w2o,5.08
5291,1nkm,7.3
5292,3m89,6.16
5293,1bkm,5.74
5294,4d89,8.7
5295,2xni,7.37
5296,1y6a,7.66
5297,3d94,6.8
5298,2byh,6.59
5299,3bmn,4.46
5300,3poa,7.0
5301,3c43,7.72
5302,4b82,4.39
5303,4j22,7.74
5304,2q64,8.52
5305,1e34,2.88
5306,1w6r,6.15
5307,2w97,0.96
5308,3mw1,9.09
5309,1lf8,5.46
5310,1p28,5.42
5311,4b14,6.22
5312,1ll4,7.22
5313,2yi7,8.32
5314,2fjm,6.85
5315,3fr2,6.23
5316,2w12,4.65
5317,3m6p,8.35
5318,4lkj,6.7
5319,3az9,6.0
5320,3cy2,7.22
5321,3kqo,3.85
5322,4d8c,8.7
5323,4bgx,1.77
5324,4ciz,7.29
5325,3fgc,3.92
5326,3nij,4.89
5327,3n2u,7.84
5328,4mot,7.3
5329,4gw5,5.46
5330,1bju,4.8
5331,3qd3,8.0
5332,4ad6,4.78
5333,3lk1,4.26
5334,3bzi,5.74
5335,3zlx,3.8
5336,2xk8,5.62
5337,4erq,7.12
5338,4bsq,9.15
5339,1e1x,5.89
5340,4eo6,8.7
5341,4pvv,6.48
5342,4x1f,7.97
5343,1nde,7.82
5344,3r2b,8.4
5345,5ea3,8.77
5346,4l4z,5.68
5347,4mq1,7.92
5348,2qki,6.41
5349,4xs2,5.82
5350,4bs5,8.22
5351,2pe2,8.4
5352,1rt2,8.22
5353,3p3g,9.74
5354,4bdh,4.11
5355,2w1e,7.92
5356,3tkw,5.27
5357,2q1j,9.1
5358,5azg,5.54
5359,4nb6,7.22
5360,1lpk,7.55
5361,1h1r,5.64
5362,1o4m,1.4
5363,3ud9,4.67
5364,1c7e,6.3
5365,3ftv,2.93
5366,4ivk,3.85
5367,4x3u,5.09
5368,3qyy,5.08
5369,2wxf,6.74
5370,3clp,3.69
5371,2rke,4.08
5372,3uzd,5.05
5373,3v2n,6.1
5374,1ibc,10.25
5375,3eks,5.7
5376,1g6s,5.15
5377,4ewr,6.27
5378,1wm1,6.3
5379,4y2j,3.1
5380,4klb,4.16
5381,3zt4,2.8
5382,3tfk,5.01
5383,1s5z,3.21
5384,2i3v,6.55
5385,1b9t,5.1
5386,1lag,6.3
5387,4gg5,9.03
5388,2rcb,6.79
5389,1o2g,6.12
5390,2vwl,7.02
5391,4ded,7.42
5392,1gx4,3.24
5393,4cps,8.27
5394,3nfk,3.8
5395,2a5u,8.1
5396,1ogg,5.19
5397,3ex3,4.44
5398,1iau,7.1
5399,3tz2,5.24
5400,3nth,4.32
5401,4qok,5.19
5402,3ck7,4.05
5403,4url,6.3
5404,1d1p,3.6
5405,3n0n,7.3
5406,2hoc,9.52
5407,3p3s,7.59
5408,1hti,5.13
5409,1oai,5.0
5410,2y6s,6.99
5411,3wq5,3.85
5412,1b6j,7.92
5413,4cae,7.74
5414,5d6q,5.24
5415,1c2t,6.59
5416,3uqg,5.0
5417,1h3b,6.85
5418,3t60,6.7
5419,3n8n,4.57
5420,4na9,7.39
5421,1f4e,2.96
5422,1k6c,7.48
5423,2bal,6.31
5424,1wbo,3.0
5425,2wgj,8.7
5426,3vx3,7.82
5427,1qja,6.38
5428,1cim,8.82
5429,3s22,5.46
5430,3ms7,3.43
5431,3hf8,6.51
5432,4hhy,8.72
5433,2vip,5.28
5434,3mna,7.39
5435,4bgh,8.4
5436,2ydk,8.15
5437,3e12,5.99
5438,3tlh,8.82
5439,2qu2,5.43
5440,3s3v,6.23
5441,4gs9,5.66
5442,3pwd,6.66
5443,2a29,2.85
5444,4qp8,6.55
5445,4y94,6.62
5446,4rx5,8.52
5447,2v12,9.05
5448,2oyl,6.3
5449,1bgq,8.57
5450,2p99,5.94
5451,1y3y,5.64
5452,4g0y,2.3
5453,3d25,7.66
5454,1oqp,7.3
5455,2i3i,7.3
5456,2bq7,7.05
5457,5edq,8.7
5458,1jdj,2.3
5459,3vfa,9.19
5460,1cil,9.43
5461,3r5m,4.34
5462,1uy6,3.7
5463,4pd8,6.03
5464,3fyk,7.4
5465,2p16,10.1
5466,3u8d,6.33
5467,2mas,7.52
5468,4nud,7.07
5469,4jjs,6.7
5470,3rv7,4.85
5471,4q7p,4.32
5472,3bcs,5.21
5473,3o9h,12.1
5474,4b6c,6.16
5475,2v22,5.39
5476,2ww0,5.3
5477,4ogn,10.0
5478,4n3r,6.82
5479,1q6n,7.64
5480,2xk3,5.68
5481,4i74,6.72
5482,1eei,3.15
5483,1oe8,5.52
5484,1o3e,7.96
5485,5auu,4.68
5486,2qhz,7.28
5487,2ql7,6.26
5488,2wnj,6.48
5489,3bxf,5.54
5490,3qdd,8.77
5491,1yet,5.92
5492,4clj,9.15
5493,3djo,4.39
5494,3mg7,7.89
5495,3hqr,5.52
5496,4eh2,3.16
5497,2xfj,7.89
5498,1u71,7.48
5499,3mg8,8.92
5500,1akq,9.1
5501,3alt,2.92
5502,3jxw,9.0
5503,1udt,9.3
5504,4qj0,7.32
5505,4ez5,6.52
5506,3o5x,5.28
5507,5alc,8.13
5508,1pbk,9.05
5509,1i43,3.7
5510,4da5,6.44
5511,1rhq,7.75
5512,4o1d,7.62
5513,3gb2,7.47
5514,2wi1,2.4
5515,2qq7,5.24
5516,4a6v,5.72
5517,2on6,6.76
5518,3kl6,8.46
5519,3i6m,6.46
5520,5abp,6.64
5521,2ajd,10.8
5522,4p0b,6.54
5523,3uvp,7.46
5524,3umw,8.52
5525,2xk4,4.77
5526,4mr5,6.6
5527,1yej,7.46
5528,4i8x,2.64
5529,2r3o,6.22
5530,4uv9,6.01
5531,3rl4,5.42
5532,1yvm,6.4
5533,1w80,4.54
5534,3atm,3.06
5535,4ohp,7.46
5536,3zpt,8.51
5537,2bjm,3.7
5538,2qx0,6.11
5539,5efa,4.83
5540,3uwl,3.68
5541,4jv9,5.74
5542,3udj,3.62
5543,4ygf,7.68
5544,3ctq,7.4
5545,4zz3,6.0
5546,4ksy,8.42
5547,2np9,5.57
5548,2l8j,5.52
5549,4kwf,4.82
5550,4mdr,4.39
5551,3zvv,3.04
5552,3chs,7.77
5553,1n4h,6.55
5554,1f8b,5.4
5555,1tjp,4.42
5556,4ezk,8.2
5557,3iet,6.85
5558,4hdc,8.92
5559,1zfk,7.92
5560,3krd,8.17
5561,1b8o,10.64
5562,4g93,3.52
5563,1x1z,11.06
5564,4y2p,2.66
5565,3dst,9.08
5566,3zy5,6.64
5567,2uwp,6.81
5568,2ha5,4.34
5569,4ykn,8.0
5570,3kmm,9.7
5571,1pgp,5.7
5572,2fah,1.3
5573,2rka,3.0
5574,3eeb,5.89
5575,2o4j,10.1
5576,1g3m,10.0
5577,1t37,4.35
5578,4jpy,4.43
5579,3rwp,9.22
5580,3moh,2.84
5581,1g2m,7.4
5582,3fcf,4.4
5583,3rxk,2.68
5584,4k6i,6.2
5585,2qi1,7.3
5586,4ohk,8.3
5587,3qi1,7.66
5588,4wnp,8.1
5589,3uxd,4.41
5590,1pvn,9.82
5591,3l58,8.1
5592,1y2g,4.08
5593,3s3q,8.77
5594,1k9q,3.15
5595,3u92,7.48
5596,1pwu,5.68
5597,4bhz,4.27
5598,3omg,4.72
5599,1hk4,5.31
5600,3f6e,2.38
5601,4zl4,7.86
5602,4uxh,5.96
5603,4c1f,4.63
5604,4gfo,6.62
5605,4k4e,7.62
5606,4m8h,7.6
5607,4mzl,5.62
5608,2wxp,8.52
5609,3i9g,8.96
5610,3o3j,6.4
5611,4gly,5.11
5612,4ra5,8.4
5613,3qw8,5.1
5614,2w85,5.04
5615,4qqi,5.52
5616,1o2j,6.92
5617,1me3,7.19
5618,2wxl,8.34
5619,4fys,4.82
5620,4c5d,5.4
5621,2bqv,8.05
5622,4j3d,8.28
5623,4x13,3.3
5624,1mrx,7.26
5625,3d1v,3.49
5626,4h3c,5.72
5627,3el8,7.6
5628,3t4h,5.28
5629,3w5t,4.52
5630,4ydq,6.52
5631,2xjg,7.82
5632,4zvi,6.33
5633,4g9c,8.64
5634,4yp8,7.89
5635,3f5j,4.28
5636,3ksq,9.42
5637,2cfd,7.49
5638,3fv7,5.64
5639,1pz5,5.4
5640,2i6a,9.05
5641,1h0a,5.44
5642,2qv7,3.66
5643,4qye,5.92
5644,1b6k,8.74
5645,1yt7,9.89
5646,2w0d,8.7
5647,2cv3,6.57
5648,3bym,8.22
5649,1s9t,6.82
5650,3g9l,6.13
5651,3oz1,8.7
5652,2k2g,8.12
5653,4fxy,7.54
5654,1k22,8.4
5655,2giu,8.82
5656,4dve,9.52
5657,2x2c,7.72
5658,1dar,4.96
5659,3bet,5.82
5660,3p2e,6.22
5661,3rtm,4.42
5662,2azb,7.19
5663,1gvw,6.96
5664,4f1l,5.12
5665,1nms,6.7
5666,1ggd,5.8
5667,5ap2,8.48
5668,3at4,8.1
5669,4gwk,3.34
5670,2qbu,6.19
5671,1h8s,5.81
5672,5tmp,7.47
5673,1a1c,6.4
5674,3iw7,5.64
5675,4bak,8.91
5676,4q0a,6.48
5677,3sbi,7.92
5678,4g8v,5.8
5679,3l1n,5.63
5680,4urx,2.89
5681,1k03,6.0
5682,4ot6,5.92
5683,2qrk,4.26
5684,2ql5,8.1
5685,1h1q,6.0
5686,1d4i,8.85
5687,3pax,5.0
5688,2mwo,4.7
5689,4pb1,2.82
5690,4qxt,7.8
5691,2p8h,7.15
5692,2p3i,3.48
5693,2qu5,8.06
5694,3rsr,4.36
5695,4azp,5.9
5696,3kiv,4.7
5697,1bnv,8.77
5698,4b1c,7.1
5699,1t4e,7.1
5700,1gzc,3.49
5701,1mqi,7.63
5702,3mtw,7.04
5703,1ftk,4.84
5704,1tfz,8.15
5705,4wnk,6.42
5706,4eeh,4.35
5707,3gw5,9.33
5708,1swr,6.92
5709,2igx,7.27
5710,3nes,5.62
5711,2pgl,3.59
5712,4tw8,5.58
5713,2itz,8.59
5714,1usk,6.4
5715,3pxz,5.23
5716,3bi0,7.85
5717,1iyl,9.0
5718,3c2r,3.11
5719,2xml,3.3
5720,3aox,9.08
5721,4jvj,7.66
5722,2gyi,7.0
5723,3ddg,6.0
5724,1bdq,6.34
5725,3mpf,6.37
5726,4az5,5.99
5727,2rku,8.3
5728,3gc4,7.6
5729,4hai,8.1
5730,2brg,5.21
5731,2r2b,4.2
5732,2wf5,6.0
5733,3ms9,5.22
5734,1rtf,3.04
5735,2wqp,5.51
5736,2er0,6.38
5737,4cd4,6.58
5738,1zz1,6.02
5739,4joh,3.35
5740,3hzy,7.0
5741,3hqy,7.94
5742,2rjs,2.28
5743,7gpb,5.52
5744,3f8w,4.08
5745,2p83,7.96
5746,3guz,4.38
5747,3pcu,5.29
5748,1yei,7.46
5749,2pnc,3.33
5750,3nzx,5.17
5751,4fcq,7.0
5752,3ttn,7.84
5753,4b7n,8.78
5754,5aes,2.89
5755,3fqa,0.49
5756,3iqj,4.93
5757,4tln,3.72
5758,1w1v,2.2
5759,4idz,4.36
5760,4lnp,3.67
5761,1m2q,6.1
5762,2c8x,6.66
5763,1br5,2.7
5764,2w77,9.19
5765,2y77,6.6
5766,2chx,7.74
5767,3ocz,7.46
5768,4bw3,6.3
5769,5aep,7.17
5770,2wyi,4.74
5771,5byi,7.51
5772,2ha7,3.36
5773,4q6e,6.18
5774,3ckt,6.32
5775,4o74,7.6
5776,3i28,8.22
5777,4ciy,4.57
5778,4x69,7.66
5779,1t32,7.42
5780,4eol,6.05
5781,4i9c,5.51
5782,2xp5,3.44
5783,1kav,5.82
5784,1lee,7.74
5785,4qsh,5.1
5786,3pwk,3.35
5787,1m0o,2.31
5788,2uxi,7.3
5789,2zfi,3.46
5790,1w5x,8.4
5791,2hiw,8.1
5792,4deb,6.43
5793,3mz3,7.83
5794,2drc,9.89
5795,4u54,2.06
5796,4xjr,5.32
5797,2anl,6.96
5798,1x8j,6.96
5799,4hy5,8.89
5800,3b8r,9.22
5801,5ai1,6.47
5802,2g78,6.92
5803,1t1s,5.15
5804,2c57,3.43
5805,3mhw,2.3
5806,1j4k,4.0
5807,2oi3,6.64
5808,2bpv,7.67
5809,3mdz,9.1
5810,1iih,2.89
5811,1sri,6.08
5812,2v11,8.52
5813,2q54,9.01
5814,1yy4,8.6
5815,3umq,4.62
5816,4gmc,7.74
5817,2pjc,8.72
5818,4rfz,7.4
5819,4p3h,6.0
5820,4hvd,8.85
5821,3hp9,4.59
5822,3t4n,4.14
5823,3g70,9.4
5824,3a2c,6.9
5825,4hyi,8.52
5826,2r3i,6.0
5827,4b7p,9.46
5828,4yw7,6.89
5829,4wgi,5.35
5830,1em6,8.22
5831,1ktt,5.82
5832,3iny,3.66
5833,1qbv,5.39
5834,2vcq,6.04
5835,4kiu,3.85
5836,4erk,4.57
5837,3k15,4.92
5838,4djx,7.23
5839,4jju,6.29
5840,2qmd,8.3
5841,3fqs,7.39
5842,2x95,4.95
5843,4ef4,5.35
5844,3po6,7.06
5845,4awo,7.62
5846,1ft4,6.57
5847,2b53,6.22
5848,4dhf,7.55
5849,2jdk,6.54
5850,4n5t,8.15
5851,3rl8,5.98
5852,4o1b,6.41
5853,4ish,8.72
5854,4ck3,3.57
5855,2pj1,8.01
5856,4f7j,5.24
5857,3nzc,7.02
5858,4pfu,6.17
5859,4zuo,6.41
5860,1l6y,3.66
5861,4ibi,4.14
5862,3ewu,4.62
5863,2hjb,4.39
5864,2wu7,6.28
5865,3hv7,7.92
5866,4oq6,5.48
5867,1k9r,3.3
5868,4prh,4.6
5869,5aph,7.22
5870,3uil,6.0
5871,3e6y,5.6
5872,2o22,7.17
5873,4c6z,3.45
5874,3mvm,8.41
5875,2a2g,7.0
5876,1kds,5.77
5877,1tcx,6.95
5878,2bvs,4.1
5879,1klu,7.6
5880,4qyh,8.89
5881,4jrv,7.54
5882,1g9t,3.28
5883,3uvm,7.52
5884,2vhj,3.9
5885,4kz3,2.77
5886,4x5y,8.03
5887,4buq,8.14
5888,4hdf,8.49
5889,3vhd,9.28
5890,3uo5,7.41
5891,4mk0,5.2
5892,2ovx,8.7
5893,3ud8,5.38
5894,1w9v,6.34
5895,3vd9,4.0
5896,4xyf,9.0
5897,4g8r,7.66
5898,3uvu,7.38
5899,3gjw,8.3
5900,1fkf,9.4
5901,1d3q,6.54
5902,3ivq,4.12
5903,3d3p,8.5
5904,4abv,6.07
5905,4kip,8.15
5906,3ao5,2.23
5907,5fl5,8.19
5908,4wq2,6.3
5909,1nfs,9.92
5910,2vsl,8.4
5911,4o24,4.3
5912,2zu5,7.0
5913,3io7,7.77
5914,2ivz,6.04
5915,1w22,6.76
5916,3g0b,8.15
5917,3ovn,2.55
5918,3ppj,8.7
5919,4o3a,2.59
5920,2gfj,3.82
5921,3wq6,4.59
5922,3vzg,1.72
5923,4flk,5.25
5924,3ans,6.25
5925,3f9n,5.89
5926,4u0a,4.3
5927,4cwb,6.09
5928,1eol,13.42
5929,4bw4,6.2
5930,4dcv,4.59
5931,1tvr,7.48
5932,4efs,8.6
5933,3ubx,7.6
5934,2z6w,7.87
5935,3kjd,8.54
5936,4g17,7.54
5937,4zk5,8.43
5938,3oct,8.3
5939,3dg8,4.7
5940,2vj7,7.4
5941,2uz9,5.71
5942,6cgt,6.0
5943,2pqc,5.74
5944,3hb8,5.12
5945,2h42,8.62
5946,3mp1,6.1
5947,3jqf,4.46
5948,2pu1,5.85
5949,4i33,8.33
5950,2xm9,8.05
5951,2h5a,5.1
5952,2pqj,8.2
5953,2pv2,5.91
5954,2c9b,5.54
5955,2qiq,4.1
5956,3ft8,7.52
5957,4aa5,7.8
5958,3tku,5.72
5959,2lbm,6.57
5960,4ojq,3.3
5961,2y67,3.53
5962,1ucn,5.22
5963,3u7l,7.28
5964,1vcu,3.85
5965,3su4,6.26
5966,2hz4,5.47
5967,1nm6,10.05
5968,3wk7,3.9
5969,2y9g,3.77
5970,1bmn,8.44
5971,2wo8,6.28
5972,4ii9,6.03
5973,6fiv,8.08
5974,4cwq,7.06
5975,5c5h,6.4
5976,3bgs,9.42
5977,4mro,7.06
5978,3jzo,8.52
5979,4f9u,6.03
5980,1ec2,10.0
5981,4cc7,4.33
5982,4rxa,5.74
5983,3qtw,6.19
5984,1cpi,7.41
5985,2ayr,9.29
5986,4phv,9.17
5987,4k3q,3.94
5988,1h9l,3.12
5989,3vp2,5.1
5990,2xas,5.89
5991,4b80,4.4
5992,1lst,7.85
5993,5dls,8.36
5994,1hpo,9.22
5995,1m74,7.0
5996,4azb,7.24
5997,3w33,7.44
5998,2hb9,4.82
5999,1ynd,8.44
6000,1b4d,4.81
6001,2of4,7.09
6002,4wkv,6.79
6003,4x3i,3.17
6004,2xoi,3.34
6005,4c4i,7.66
6006,3psb,8.52
6007,1y6b,7.42
6008,1w5v,8.15
6009,4rvl,7.38
6010,3bgq,7.96
6011,3zj6,6.66
6012,2wxo,7.05
6013,3csl,7.22
6014,2qoe,7.6
6015,2oax,8.65
6016,3rwd,8.0
6017,1f5k,3.74
6018,4po7,7.07
6019,1a4q,5.44
6020,2fxv,5.35
6021,2oaz,8.7
6022,4o9v,8.0
6023,3f8e,7.23
6024,1c5t,4.1
6025,3bgp,7.04
6026,4ark,7.2
6027,4umu,6.19
6028,4a9i,4.9
6029,4j78,4.65
6030,3arr,5.4
6031,1y3v,5.64
6032,5c7c,5.26
6033,3qn7,6.8
6034,4g0l,5.19
6035,1yi3,5.4
6036,1yxd,5.3
6037,1qyg,6.85
6038,3lle,4.97
6039,1g7p,7.05
6040,3cwj,8.0
6041,4wuy,7.82
6042,2ym7,6.89
6043,3muk,3.42
6044,4ikr,6.23
6045,3ttp,9.12
6046,4kv9,3.84
6047,7lpr,7.18
6048,4o0a,6.72
6049,3cp9,7.32
6050,4qfp,4.23
6051,1qy1,6.52
6052,3e64,7.11
6053,3h23,4.71
6054,2w3k,10.1
6055,3qu0,7.7
6056,1lzo,4.54
6057,2w1i,8.92
6058,5dde,7.19
6059,3adv,3.03
6060,4avh,7.23
6061,4ran,7.15
6062,4do3,4.1
6063,4yym,3.62
6064,1n1v,3.85
6065,4wz8,7.21
6066,4j86,3.77
6067,2ybp,4.62
6068,1i7i,6.7
6069,4pd6,4.44
6070,3i5n,7.85
6071,4msg,10.0
