,pdbid,-logKd/Ki
4868,3r8v,5.54
4869,1gjb,6.35
4870,1ke3,6.7
4871,3ekv,9.41
4872,3v51,8.55
4873,4why,8.1
4874,3sv6,7.46
4875,4gm3,9.0
4876,3sur,4.15
4877,3q8h,4.15
4878,3i25,8.51
4879,2wf1,8.7
4880,1yxd,5.3
4881,2g79,6.92
4882,4kmd,5.41
4883,4knb,7.33
4884,4zy5,7.59
4885,4lh2,1.24
4886,1hs6,5.38
4887,3ig1,6.14
4888,3ax5,5.85
4889,3atk,2.85
4890,4r17,7.68
4891,2ggx,3.49
4892,5apj,7.4
4893,4kc1,2.91
4894,3r21,6.74
4895,3fc8,5.39
4896,4yth,8.7
4897,4y6m,7.15
4898,3uli,7.15
4899,2p7a,6.1
4900,1ols,5.82
4901,3ffg,9.08
4902,4wy3,3.62
4903,4k7i,2.82
4904,4bcf,8.15
4905,3myq,7.52
4906,3kwf,8.17
4907,2ydo,7.51
4908,2fr3,8.7
4909,2w6c,8.41
4910,2bmv,2.0
4911,3ds4,4.19
4912,3fun,6.72
4913,4glx,7.8
4914,4mpn,6.62
4915,2fys,4.36
4916,4nzn,6.38
4917,2vwn,8.0
4918,1a4m,13.0
4919,1wb0,5.35
4920,3ip8,2.28
4921,2rc8,6.52
4922,3tl0,6.59
4923,1ndy,6.17
4924,4dht,4.82
4925,4i9c,5.51
4926,2h5a,5.1
4927,1azx,9.4
4928,2v87,4.6
4929,4g8r,7.66
4930,4hnn,5.7
4931,4u79,6.4
4932,3eml,8.74
4933,2o7e,6.22
4934,4ux4,7.01
4935,5c7e,5.0
4936,8cpa,9.15
4937,4iti,6.36
4938,4y6r,5.48
4939,3jzf,5.3
4940,4gql,9.59
4941,4r6x,5.27
4942,2rcu,6.68
4943,4n8e,7.7
4944,3d67,4.96
4945,3zev,8.64
4946,1tl1,6.42
4947,4b6e,2.3
4948,1b0h,6.7
4949,1rzx,4.1
4950,3wch,7.05
4951,1g9b,5.3
4952,4j0a,6.8
4953,4ps1,6.66
4954,4wku,5.68
4955,1exv,7.35
4956,5ceo,9.3
4957,2wot,7.36
4958,1g2m,7.4
4959,4jzd,8.3
4960,3kqe,8.09
4961,1bxl,6.47
4962,3gv6,3.3
4963,2pj4,7.89
4964,2f14,9.19
4965,1gym,2.7
4966,1q84,11.05
4967,2y36,6.42
4968,3w9r,6.18
4969,3rlq,7.4
4970,2f34,6.89
4971,1ngw,7.68
4972,1yvx,5.1
4973,4zdu,5.77
4974,3rah,7.92
4975,4pct,7.15
4976,2q89,6.3
4977,2ra6,4.52
4978,3bet,5.82
4979,3h98,8.3
4980,2aov,7.04
4981,4wvl,6.88
4982,3b95,5.15
4983,4hzw,8.88
4984,2uxi,7.3
4985,1ent,6.96
4986,2jiw,4.59
4987,1g7p,7.05
4988,3blu,3.46
4989,4hzt,6.12
4990,3o9f,12.7
4991,1los,7.19
4992,2ycq,9.85
4993,4e1e,6.31
4994,3kwb,7.77
4995,4o9w,7.16
4996,4frk,8.1
4997,2f2h,5.7
4998,1oeb,6.93
4999,3bra,2.7
5000,2j4q,4.46
5001,1dy4,4.36
5002,3fc1,8.0
5003,4cgj,2.84
5004,3t1a,8.37
5005,4ijq,7.52
5006,2hiz,6.95
5007,2gmv,6.2
5008,1czo,4.55
5009,5aki,6.12
5010,3spf,3.86
5011,3dxh,3.19
5012,3ocp,7.57
5013,1jao,5.92
5014,2aux,9.3
5015,3buf,3.1
5016,3iw7,5.64
5017,1ugy,3.72
5018,4o71,4.74
5019,1mcz,3.0
5020,1li6,3.8
5021,3r5t,8.58
5022,2p99,5.94
5023,3c2o,3.35
5024,4u45,8.0
5025,4y5d,5.92
5026,4xv3,7.92
5027,4a6v,5.72
5028,1yyy,5.09
5029,3zlo,8.82
5030,3w2t,7.53
5031,3anr,6.46
5032,2xn5,6.69
5033,1l5q,3.97
5034,3o9a,10.7
5035,1tx7,4.6
5036,3jzp,6.6
5037,3s0o,4.48
5038,3nin,4.91
5039,3tkh,7.33
5040,4rgd,3.94
5041,4o6e,9.0
5042,3muf,6.49
5043,1lkx,5.15
5044,3m93,6.62
5045,1wdy,7.89
5046,4arb,5.89
5047,2ms4,4.82
5048,2r9b,6.57
5049,3u7s,8.43
5050,4jv7,6.0
5051,2kfg,2.92
5052,3cic,8.52
5053,3nii,4.23
5054,1k03,6.0
5055,3r5j,6.96
5056,4ear,9.82
5057,3ah8,9.82
5058,3g3m,5.96
5059,5amg,8.22
5060,3l54,8.15
5061,4qr3,5.85
5062,3olf,7.7
5063,4x3r,11.07
5064,1kkq,6.62
5065,1vwn,5.82
5066,2l1r,3.57
5067,3m3z,5.73
5068,1ch8,7.0
5069,4zj4,8.1
5070,2o0u,5.49
5071,1j07,7.68
5072,3uik,4.97
5073,4kp0,8.65
5074,4ok3,4.15
5075,2bqv,8.05
5076,3kej,7.12
5077,4rt1,6.14
5078,2lsr,5.24
5079,1h1s,8.22
5080,4jk6,7.19
5081,4ozo,3.83
5082,3cda,7.58
5083,3nnw,8.05
5084,3t09,3.8
5085,4kxb,4.12
5086,1fq6,7.86
5087,4xgz,7.62
5088,3l2y,4.49
5089,3vqs,7.75
5090,4ks4,7.14
5091,2o5d,5.15
5092,2i4v,11.2
5093,4lq9,4.85
5094,2a0c,7.3
5095,4uv9,6.01
5096,3ti1,3.89
5097,3wqv,5.21
5098,3vzd,6.3
5099,4mre,2.19
5100,1mdl,3.09
5101,1sv3,4.35
5102,3eor,1.4
5103,2w97,0.96
5104,3umx,6.62
5105,4bdt,8.96
5106,3rk7,6.7
5107,2pja,8.66
5108,4feq,5.96
5109,2nv7,8.3
5110,2qcm,3.35
5111,3wpn,4.36
5112,3ati,3.73
5113,4uda,7.59
5114,3sh1,7.39
5115,2uvm,7.1
5116,4uva,5.75
5117,5ece,8.05
5118,4ykk,2.77
5119,2vnf,5.52
5120,4xtw,9.03
5121,1vyq,5.3
5122,1qy5,6.7
5123,2ay7,2.3
5124,4xjr,5.32
5125,3sb0,5.26
5126,1yvm,6.4
5127,1lke,7.52
5128,4prn,5.66
5129,1xp1,9.3
5130,1qjb,6.38
5131,1w14,8.52
5132,4qlk,3.24
5133,4ib5,6.25
5134,3lkz,6.15
5135,4mxc,8.17
5136,3l08,10.22
5137,1li2,4.04
5138,2e9o,7.7
5139,3qci,5.42
5140,1w70,3.7
5141,3dgl,6.6
5142,3sug,6.21
5143,4lch,10.62
5144,2oc0,7.82
5145,2zxd,5.22
5146,3k0h,4.6
5147,4kii,6.23
5148,4b0g,7.82
5149,4whr,4.12
5150,2cbz,3.93
5151,4ouj,2.86
5152,4nak,5.85
5153,4mx1,3.68
5154,3ztc,4.56
5155,4elc,3.2
5156,4fgt,5.41
5157,3opr,6.59
5158,3h0q,6.07
5159,4tpm,8.62
5160,4irx,6.12
5161,3kwn,6.82
5162,4ba3,5.54
5163,5em7,7.72
5164,4rra,4.87
5165,1inh,2.3
5166,2qrq,5.1
5167,4k66,3.26
5168,3fh7,7.6
5169,1xbb,5.3
5170,4wsj,7.33
5171,1o86,9.57
5172,2i3z,8.7
5173,2j2i,6.7
5174,3mzc,6.65
5175,2wa4,4.74
5176,3c72,4.64
5177,3r4o,8.15
5178,1dub,5.8
5179,3oz1,8.7
5180,3c8b,6.1
5181,2hzy,7.39
5182,3dt1,8.62
5183,2ha3,3.03
5184,1fq8,6.03
5185,4tjw,6.02
5186,1tpw,3.3
5187,3ewc,7.7
5188,3tdu,5.67
5189,3uzj,5.55
5190,4dy6,4.4
5191,1o4l,1.4
5192,4pnc,5.43
5193,4l4l,8.3
5194,1mj7,8.35
5195,2f70,4.47
5196,3nf9,3.54
5197,1zm7,3.0
5198,2y2j,4.8
5199,3vp3,4.95
5200,3ow6,6.66
5201,1lzo,4.54
5202,4qbb,7.52
5203,1ct8,6.52
5204,3dz4,6.4
5205,2l7u,3.98
5206,2oxy,6.52
5207,4ptc,8.96
5208,2x6y,4.59
5209,3eyg,8.8
5210,3ndm,7.96
5211,3sv9,5.0
5212,2pwr,6.59
5213,4f8j,5.07
5214,1aj6,5.92
5215,4bd3,4.54
5216,2v54,4.6
5217,1kds,5.77
5218,2mpm,5.89
5219,2wf5,6.0
5220,1pfy,8.15
5221,1zsb,0.6
5222,4oon,7.52
5223,3dln,6.6
5224,1n9a,8.66
5225,2r6w,9.36
5226,2vx1,6.66
5227,2xhs,6.0
5228,1pbq,6.27
5229,4ach,7.66
5230,3upf,6.7
5231,4qz0,5.46
5232,1uze,8.9
5233,5ah2,10.08
5234,1i7i,6.7
5235,3jzr,7.44
5236,3wjw,3.87
5237,2tpi,4.31
5238,1qca,5.27
5239,2oht,5.04
5240,3p2e,6.22
5241,4wvu,5.71
5242,3zsw,2.7
5243,3wk4,5.13
5244,1gzg,3.05
5245,2ce9,6.03
5246,1ek1,7.77
5247,3dyo,2.3
5248,4uwf,8.15
5249,2aqb,3.3
5250,4b6q,7.55
5251,4jok,4.07
5252,1n8v,6.03
5253,1py1,4.4
5254,4eoh,4.3
5255,2qe5,5.79
5256,2vpo,5.42
5257,3pm1,5.93
5258,4hyb,6.46
5259,4g2w,8.8
5260,1pun,7.28
5261,4l0l,7.27
5262,4b76,4.54
5263,1f4x,5.59
5264,3uhm,8.44
5265,3vhk,4.6
5266,1owe,6.2
5267,2zlg,5.59
5268,1z71,9.18
5269,3soq,4.57
5270,4fob,8.3
5271,1b5h,6.01
5272,1ofz,4.62
5273,4fpf,4.41
5274,4ysl,5.8
5275,3el1,9.64
5276,3u6h,9.0
5277,2d1n,8.15
5278,2ckm,8.82
5279,2q1l,7.91
5280,3d1e,5.77
5281,4wmc,8.05
5282,4fcb,8.54
5283,3lw0,6.4
5284,4pnt,5.82
5285,4jxv,4.51
5286,4fpk,4.24
5287,2i47,8.66
5288,4w4s,5.02
5289,4x68,6.57
5290,3p8n,9.28
5291,2jt5,7.74
5292,1m5f,7.83
5293,4xy9,5.33
5294,1b4h,5.46
5295,5e13,4.24
5296,1yvh,7.37
5297,1ew8,2.26
5298,4p4e,6.74
5299,1kqb,4.0
5300,1xmy,7.3
5301,4ono,5.19
5302,4cgi,3.12
5303,1mmr,5.4
5304,4gg7,8.2
5305,4n7y,6.26
5306,1jd5,6.62
5307,4bcp,6.25
5309,5aen,7.22
5310,3oik,6.17
5311,1ssq,6.0
5312,3ekr,7.52
5313,3ur0,7.15
5314,1o0n,4.09
5315,2pj0,8.09
5316,4anw,7.74
5317,1li3,4.25
5318,2ha5,4.34
5319,3mxy,6.41
5320,4yt6,7.96
5321,3sni,7.96
5322,2e7f,6.1
5323,1h46,3.57
5324,4qjr,7.1
5325,2ces,7.25
5326,1f0t,6.0
5327,1z3c,4.0
5328,3f17,8.63
5329,4s3e,6.11
5330,2jg8,6.3
5331,4uof,4.84
5332,2r3c,5.66
5333,3alt,2.92
5334,3wvm,5.71
5335,1ajn,2.63
5336,2hjb,4.39
5337,4dpt,7.3
5338,4eft,4.07
5339,4dbn,8.15
5340,3g2k,4.79
5341,2pcu,3.04
5342,4ad2,6.2
5343,4tk4,5.1
5344,3gwu,4.71
5345,4blb,5.35
5346,3n0h,6.21
5347,4mx0,6.73
5348,3v3q,6.6
5349,4wp7,6.1
5350,4jfl,4.98
5351,1trd,5.4
5352,4c16,4.96
5353,4jvb,7.41
5354,2jkq,8.11
5355,1hsg,9.42
5356,2i80,5.4
5357,2hqu,5.14
5358,2pks,4.96
5359,1b05,7.12
5360,1ez9,5.1
5361,4pzh,8.0
5362,3blt,3.54
5363,4lj3,9.0
5364,2hmh,7.15
5365,4qy8,7.19
5366,1r9l,5.4
5367,1a69,5.3
5368,2yaz,5.14
5369,4uyf,7.6
5370,1h0r,3.7
5371,2w1i,8.92
5372,3m3e,4.43
5373,4je8,5.21
5374,2q6f,5.44
5375,4e3f,2.52
5376,4utr,6.15
5377,4ago,4.81
5378,3vc4,7.62
5379,1fch,7.15
5380,3of8,9.22
5381,5dit,6.15
5382,3tc5,5.17
5383,4djx,7.23
5384,3tvc,7.74
5385,1hgt,6.82
5386,1kna,5.15
5387,4ohm,7.55
5388,2ww0,5.3
5389,3rxo,4.08
5390,1v0m,5.1
5391,1o2o,6.36
5392,3i5r,4.4
5393,1lah,7.52
5394,4m1j,9.7
5395,3ogx,6.48
5396,6cha,4.4
5397,4rsk,4.32
5398,3ekp,8.89
5399,4mrh,1.9
5400,4eu0,6.4
5401,3ob0,3.0
5402,2e95,7.1
5403,1pme,9.4
5404,2a3b,3.33
5405,1ekb,6.0
5406,3s75,6.82
5407,3sap,7.59
5408,4men,3.9
5409,4mds,5.21
5410,1rpf,3.99
5411,1hrn,8.05
5412,1afk,6.62
5413,3o2m,4.8
5414,3met,6.0
5415,4lnf,2.62
5416,4k5m,3.71
5417,4gmy,7.55
5418,4ish,8.72
5419,4ocq,4.61
5420,4ibf,4.43
5421,1u2r,5.41
5422,3ayc,4.24
5423,1zsf,9.92
5424,1gt4,6.52
5425,2wa8,5.42
5426,4oiv,5.08
5427,4jsa,4.96
5428,2xaq,5.96
5429,2j77,4.89
5430,3ant,8.07
5431,2xbw,8.0
5432,3agl,7.8
5433,4q6e,6.18
5434,6cgt,6.0
5435,2w8w,2.12
5436,5cxh,8.3
5437,4umn,7.2
5438,2wi7,7.24
5439,1ukh,6.38
5440,2ggb,4.92
5441,4alx,7.28
5442,5cas,8.85
5443,1z34,3.38
5444,1oir,7.49
5445,4fzj,3.15
5446,4dsy,4.43
5447,3q2g,8.46
5448,4zg6,6.33
5449,4e5f,4.82
5450,4b2i,3.0
5451,4awg,5.96
5452,2x91,6.74
5453,4y73,9.52
5454,3r2y,8.07
5455,5ak6,3.49
5456,3dhk,7.33
5457,2o7v,5.96
5458,3qi3,3.78
5459,2b53,6.22
5460,3iob,3.42
5461,4jz1,6.7
5462,3ig6,7.6
5463,3kpw,4.85
5464,3t5i,6.82
5465,2xd6,6.19
5466,2z8e,8.0
5467,2zx9,10.27
5468,4urn,4.46
5469,4bcm,6.91
5470,3q6w,7.57
5471,3zcz,6.77
5472,4k7n,3.48
5473,2rcb,6.79
5474,3lj7,8.34
5475,3c7q,7.68
5476,3oev,8.13
5477,2qmj,4.21
5478,4fc0,7.16
5479,4i9r,6.95
5480,4inb,6.05
5481,4wkp,9.55
5482,3gi5,11.22
5483,4ew3,6.74
5484,4wk7,7.13
5485,1anf,5.46
5486,3zqt,4.41
5487,3uza,8.94
5488,4nvq,8.48
5489,3f34,3.16
5490,3gdt,7.19
5491,4abk,5.72
5492,4jmg,8.82
5493,2xrw,5.15
5494,4lrr,5.22
5495,3k23,8.2
5496,3bim,5.88
5497,3hxd,5.05
5498,1nu8,5.42
5499,3wix,6.27
5500,2w76,5.0
5501,3wk6,5.2
5502,2oiq,5.0
5503,1jn4,4.95
5504,4ogi,7.43
5505,4a9c,4.61
5506,2r38,7.44
5507,3ad7,2.52
5508,2g19,5.85
5509,1bwa,8.6
5510,4tya,2.39
5511,4cd0,9.7
5512,1sw2,7.22
5513,4n6z,7.8
5514,4owv,4.35
5515,1o2k,6.92
5516,1lcj,9.0
5517,4yx9,5.35
5518,3fal,6.78
5519,4ebv,5.38
5520,4rsc,6.63
5521,1gfy,5.08
5522,4dei,9.0
5523,3dp4,7.37
5524,5ai6,4.4
5525,4fi9,7.34
5526,5a5o,3.0
5527,2kup,6.7
5528,5er2,6.57
5529,4uua,5.24
5530,2r3o,6.22
5531,3w55,7.1
5532,2qmd,8.3
5533,4l2k,6.44
5534,3ru1,4.85
5535,4i6f,8.3
5536,3cp9,7.32
5537,2wmv,5.04
5538,2bpx,9.4
5539,4p0b,6.54
5540,3l6x,4.4
5541,4lw1,3.15
5542,4uac,6.54
5543,2yga,4.61
5544,2c93,4.92
5545,2c02,4.04
5546,4eb9,8.27
5547,4nah,6.31
5548,3pkb,6.21
5549,2r0h,3.51
5550,2on3,9.0
5551,1pig,9.15
5552,3pup,8.22
5553,2f6z,5.32
5554,2onc,7.89
5555,3lfs,5.6
5556,3juk,4.89
5557,3ed0,6.35
5558,4zj6,8.52
5559,2wpa,8.1
5560,1k1p,7.92
5561,2duv,7.06
5562,4c6u,4.59
5563,4k9g,5.82
5564,4dv8,9.24
5565,3r92,7.02
5566,2wgj,8.7
5567,4rpv,8.52
5568,1b9j,5.96
5569,2mps,5.41
5570,4pf3,7.29
5571,2aod,5.66
5572,1srg,5.3
5573,3omg,4.72
5574,4ez5,6.52
5575,4mzl,5.62
5576,1qq9,2.06
5577,4xyf,9.0
5578,1lrh,6.82
5579,4p0a,4.52
5580,3bxe,5.48
5581,1ydb,8.24
5582,4nld,7.7
5583,4ljh,4.71
5584,1a28,8.29
5585,2ll7,8.8
5586,3v3l,6.43
5587,4k67,3.43
5588,4ycv,5.82
5589,2wu6,7.53
5590,2h4n,8.7
5591,3r1v,6.92
5592,2vk6,5.3
5593,3m57,5.4
5594,4e5j,4.73
5595,2b17,6.21
5596,1gvu,9.0
5597,3d7k,4.6
5598,4n1t,9.1
5599,1p28,5.42
5600,3s8x,7.3
5601,4oc0,6.5
5602,3fhb,5.7
5603,3su0,6.79
5604,4em7,5.11
5605,4twy,3.97
5606,4az2,7.33
5607,4ih3,4.82
5608,3fzy,6.74
5609,4gxs,4.0
5610,3vfb,9.04
5611,3fci,5.89
5612,16pk,5.22
5613,3p7i,7.7
5614,2yxj,9.3
5615,3gcq,6.47
5616,2qmf,8.52
5617,4gq4,7.66
5618,2x81,8.3
5619,3ddb,4.02
5620,5alt,4.88
5621,1py5,7.29
5622,1yp9,5.11
5623,4dfw,7.85
5624,4msu,5.85
5625,2f3r,6.3
5626,1czq,4.54
5627,1c88,5.29
5628,3b5j,5.68
5629,2vnp,9.92
5630,2pgj,3.59
5631,10gs,6.4
5632,4dhp,4.44
5633,2ycr,7.16
5634,1oth,7.0
5635,4f63,6.3
5636,4m6u,2.74
5637,3cid,8.3
5638,1a07,6.4
5639,3ti5,8.95
5640,4j6i,8.85
5641,3saz,6.1
5642,4o7a,4.72
5643,3os3,6.63
5644,4isu,3.68
5645,5cf6,8.09
5646,3kpv,3.74
5647,3f18,7.4
5648,3vbx,4.77
5649,1wkm,0.82
5650,3l7d,2.18
5651,3nzi,5.59
5652,4o70,4.72
5653,2xkd,5.64
5654,3are,6.21
5655,4idt,7.0
5656,4aza,6.99
5657,4ge2,6.05
5658,3nsn,7.19
5659,3ft4,5.93
5660,3bzi,5.74
5661,4h39,6.68
5662,2xzw,5.29
5663,2f4j,5.66
5664,3dpc,4.36
5665,4hgl,8.1
5666,1wdn,6.3
5667,4c94,5.05
5668,4z1e,8.24
5669,5fwg,6.72
5670,4o45,4.15
5671,3ta1,3.25
5672,1t32,7.42
5673,4bky,7.92
5674,3dda,3.88
5675,5c7d,5.11
5676,3gjw,8.3
5677,3h85,5.22
5678,2zq2,6.56
5679,2piy,7.7
5680,4o7c,5.0
5681,4hzm,4.63
5682,3s3k,4.01
5683,4r73,7.64
5684,4inh,6.25
5685,4bc5,4.6
5686,4e5g,4.67
5687,4q0l,7.7
5688,3dhv,2.96
5689,4bo7,7.0
5690,4bie,6.6
5691,2aq9,7.3
5692,4u5o,2.42
5693,4ycw,5.68
5694,2hzi,7.15
5695,1hyv,2.3
5696,4pp9,7.37
5697,4bgk,6.28
5698,1e37,3.7
5699,1sqi,7.7
5700,1f0r,7.66
5701,2etr,6.82
5702,3k3e,7.66
5703,4hmq,8.24
5704,4tki,6.38
5705,3ms7,3.43
5706,4ie6,5.55
5707,2pq9,8.11
5708,3rwp,9.22
5709,4btb,5.01
5710,4r02,7.41
5711,3zyb,5.38
5712,3tv6,8.32
5713,3k8q,11.28
5714,3cke,6.1
5715,5fjx,4.96
5716,5ar7,6.49
5717,4ptg,8.23
5718,1tl3,6.2
5719,3p4f,5.66
5720,4eh5,3.09
5721,3nkk,4.7
5722,5ddf,6.17
5723,4qg7,8.0
5724,4uvw,7.72
5725,2ydv,7.86
5726,4avg,7.22
5727,2j2u,7.33
5728,3d9m,3.48
5729,2kce,6.17
5730,1mmp,6.07
5731,4afh,9.54
5732,1tsm,6.0
5733,3eqy,8.05
5734,3kfa,7.6
5735,1tps,8.0
5736,1qhr,6.89
5737,4cae,7.74
5738,2c4v,2.6
5739,4kln,7.7
5740,4jaz,5.04
5741,4pce,5.15
5742,3i5n,7.85
5743,4mss,6.4
5744,4e9c,5.96
5745,3a29,7.89
5746,3zmp,5.67
5747,3k3i,5.72
5748,2hb3,11.35
5749,3i7e,10.85
5750,3kyr,6.72
5751,4nmo,4.83
5752,1njd,5.57
5753,3n7o,7.14
5754,4qw0,5.14
5755,4dcx,4.5
5756,4l2l,5.7
5757,4g5f,3.05
5758,2ltw,4.22
5759,5ai4,3.47
5760,4aj2,2.38
5761,2uz9,5.71
5762,3sw8,4.5
5763,3pa3,9.0
5764,4mbj,7.21
5765,2jg0,7.82
5766,4e3j,8.92
5767,4eoy,6.49
5768,1ork,8.81
5769,4epy,3.47
5770,3chf,5.37
5771,3bx5,8.46
5772,4dma,6.19
5773,1w22,6.76
5774,1oxg,10.57
5775,3mo2,6.61
5776,2qn1,4.77
5777,1h4w,4.66
5778,2chm,8.26
5779,3i9g,8.96
5780,1ypj,7.02
5781,3my5,4.19
5782,2azb,7.19
5783,1oq5,7.68
5784,3txo,8.05
5785,5hvp,7.7
5786,3btr,5.3
5787,1swi,3.1
5788,3fui,6.8
5789,1g6r,4.27
5790,3lpu,5.86
5791,3sbi,7.92
5792,3dc3,8.31
5793,2c3l,5.07
5794,4agm,3.98
5795,3kid,3.18
5796,3oy1,7.8
5797,3bea,8.15
5798,4wwn,6.07
5799,4j24,7.3
5800,1nhv,5.66
5801,1r5g,7.52
5802,2y9q,6.15
5803,2y7x,8.89
5804,4r5g,5.22
5805,3vw7,8.1
5806,2qhd,5.38
5807,1e34,2.88
5808,5cp9,3.51
5809,3g7l,6.72
5810,4jze,8.15
5811,4qwx,6.27
5812,2pjb,7.72
5813,3me9,6.3
5814,4tln,3.72
5815,3cfv,6.05
5816,3h0a,7.48
5817,3qqa,5.82
5818,1o5f,6.07
5819,4fnn,7.57
5820,4uru,2.22
5821,3tzd,4.28
5822,2w16,10.0
5823,4c4h,8.22
5824,4qta,6.7
5825,2ga2,5.52
5826,2gga,1.96
5827,2y8o,5.12
5828,3lhg,7.7
5829,2fw6,2.92
5830,4rxa,5.74
5831,2xfk,8.52
5832,1bq4,5.22
5833,4o0v,8.48
5834,3zpt,8.51
5835,3su6,6.02
5836,3zhx,6.68
5837,3sm1,5.84
5838,4qgh,9.0
5839,3f39,1.78
5840,4os7,4.62
5841,4ynl,4.62
5842,4i1r,4.65
5843,2vo7,6.77
5844,1c12,8.72
5845,3zlw,3.7
5846,4bbf,8.66
5847,2z94,5.85
5848,4wrb,6.19
5849,3cjf,8.2
5850,2c6m,6.46
5851,4zme,4.3
5852,4po0,6.92
5853,1ym2,8.0
5854,4frs,8.77
5855,4dmw,4.94
5856,3cow,6.9
5857,2axi,6.85
5858,1wvc,4.46
5859,1ero,8.23
5860,4ps3,8.7
5861,3ckp,6.35
5862,1oe7,5.52
5863,3ekt,10.59
5864,2y34,7.1
5865,3tvx,4.14
5866,4rll,5.02
5867,2y8i,5.89
5868,4oq6,5.48
5869,2wbb,6.04
5870,3rxa,2.85
5871,4joj,3.96
5872,1fgi,5.0
5873,2ym6,6.06
5874,4ylu,4.0
5875,1vfn,5.6
5876,4lph,5.04
5877,2vth,3.92
5878,3ppo,5.3
5879,4dq2,7.52
5880,1a1e,6.0
5881,2ada,13.0
5882,4ehe,8.49
5883,4xu1,9.49
5884,3lqi,5.16
5885,4b6r,5.85
5886,4ai8,4.0
5887,3pa5,8.7
5888,1ov3,6.72
5889,4llj,3.42
5890,1w96,8.41
5891,4re4,6.87
5892,3arz,6.0
5893,4c1y,3.6
5894,2bkt,7.64
5895,4yp1,5.04
5896,3g2l,3.87
5897,2cen,8.3
5898,2yer,7.7
5899,2q7u,8.7
5900,1vyw,7.43
5901,1q6j,7.8
5902,4aro,6.8
5903,4qsu,2.0
5904,3o5n,4.76
5905,2ff2,8.21
5906,2nw4,8.68
5907,4u58,2.0
5908,3hky,7.1
5909,2x7s,5.78
5910,4oq3,8.1
5911,1bzj,4.66
5912,1gfw,7.82
5913,2br8,7.49
5914,4i4f,6.19
5915,4h4b,2.7
5916,2vhq,3.85
5917,4k72,3.0
5918,1qxy,4.8
5919,4dzy,5.62
5920,3biz,7.24
5921,1jiz,8.7
5922,3nzw,5.82
5923,4hdf,8.49
5924,1toi,4.05
5925,1xd0,7.12
5926,3v78,5.54
5927,2nwl,8.7
5928,2jmj,5.04
5929,2qtr,5.49
5930,1yqj,8.14
5931,2ews,6.62
5932,3dri,4.42
5933,4gj3,8.85
5934,1q3w,8.4
5935,2eg8,4.5
5936,1wcq,6.26
5937,3mxf,7.31
5938,2lyb,4.46
5939,1gi1,5.47
5940,4n3l,7.0
5941,4od9,7.24
5942,2xch,6.43
5943,4qlq,8.18
5944,5e1e,7.66
5945,3f7h,7.09
5946,2qtb,8.32
5947,2qbu,6.19
5948,3vf5,9.34
5949,3bar,5.7
5950,1mto,6.96
5951,3ml4,5.33
5952,2b1p,8.52
5953,3hmp,5.49
5954,3eju,6.6
5955,2ieo,8.49
5956,2ph8,5.74
5957,2w10,6.77
5958,3umo,3.89
5959,4jpa,8.48
5960,2bts,7.7
5961,4p58,4.6
5962,3fck,4.0
5963,3poa,7.0
5964,3wuv,5.17
5965,3fu0,2.28
5966,1gwr,6.6
5967,1iih,2.89
5968,3coh,8.4
5969,2cvd,6.1
5970,4fhi,7.0
5971,2nsx,7.2
5972,1o5g,4.96
5973,1qs4,5.64
5974,1ghw,4.2
5975,2eh8,7.96
5976,4acx,7.11
5977,2jsd,7.77
5978,4uyh,6.3
5979,4a2a,4.35
5980,4erf,9.4
5981,3zya,7.0
5982,4ng9,7.12
5983,4kz8,2.8
5984,4mhs,5.29
5985,2eep,7.06
5986,3kn0,3.6
5987,3tcy,4.62
5988,1nox,7.05
5989,4np9,5.03
5990,1yrs,6.35
5991,3arf,7.19
5992,2q8h,3.0
5993,1zd2,3.3
5994,3h2f,4.06
5995,3b66,8.6
5996,3tnh,6.46
5997,2v0n,6.3
5998,3iqv,5.18
5999,2a8h,7.17
6000,4kai,7.3
6001,3s7a,8.96
6002,2pow,7.2
6003,3u90,4.62
6004,4d1y,7.13
6005,4hwr,6.74
6006,3v7s,7.05
6007,3pd2,5.47
6008,4u5t,6.7
6009,3qin,6.87
6010,4bae,8.52
6011,4zup,6.77
6012,5aml,9.15
6013,1vzq,7.44
6014,3d9p,4.54
6015,4w54,4.17
6016,3qaq,7.0
6017,4gzt,7.77
6018,2y67,3.53
6019,2o4k,10.46
6020,4ayu,4.73
6021,2fzg,3.38
6022,4ko8,7.15
6023,3e4a,8.77
6024,3ess,6.39
6025,1npw,8.7
6026,4xu2,9.23
6027,2ykb,5.96
6028,1jlr,3.33
6029,4ocz,9.18
6030,2x8e,7.85
6031,3uda,5.01
6032,4bo1,7.3
6033,1shd,6.17
6034,2vgo,6.3
6035,1z4n,4.52
6036,4akn,6.1
6037,1u3r,8.3
6038,4hys,7.26
6039,1hp5,6.55
6040,2r43,6.0
6041,2pgz,5.74
6042,1inf,5.0
6043,2ot1,4.0
6044,3gpj,5.11
6045,4ie4,5.48
6046,2ygf,5.09
6047,1ms6,9.52
6048,1mfg,4.3
6049,3p8o,8.72
6050,4b6f,3.3
6051,1cil,9.43
6052,4ob1,6.3
6053,2y4s,6.15
6054,3nef,5.94
6055,4jv8,5.85
6056,2chx,7.74
6057,4c1h,4.09
6058,4jg6,6.44
6059,1fd7,1.85
6060,2r9s,6.82
6061,1np0,3.57
6062,2xeg,10.7
6063,1gz9,3.51
6064,4wv6,4.98
6065,4clp,1.27
