,pdbid,-logKd/Ki
4872,4l70,5.66
4873,1ai7,4.09
4874,4dhm,3.78
4875,4oc3,8.28
4876,2itk,7.69
4877,4usj,4.0
4878,1gjb,6.35
4879,3eu7,6.18
4880,3th0,4.12
4881,4mnx,4.75
4882,1pdz,3.7
4883,4h39,6.68
4884,2chm,8.26
4885,4tsx,4.99
4886,3c9e,8.0
4887,1ebg,10.82
4888,4ozn,5.4
4889,1q6k,7.59
4890,3iae,3.89
4891,4ibm,5.74
4892,1qin,8.0
4893,4c71,3.42
4894,1bdr,6.68
4895,1k1n,6.82
4896,3ava,4.4
4897,4jvj,7.66
4898,1nhz,6.08
4899,1d7j,3.3
4900,4e49,5.11
4901,3wq5,3.85
4902,3qbh,6.82
4903,5aae,7.46
4904,4psb,4.64
4905,1sw2,7.22
4906,3io7,7.77
4907,5e1d,5.39
4908,3fei,7.7
4909,1hyv,2.3
4910,4acm,6.68
4911,1i8z,8.9
4912,4deg,8.22
4913,3dcw,9.0
4914,3q5u,4.31
4915,2a3b,3.33
4916,3lw0,6.4
4917,1hiv,9.0
4918,2xy9,9.19
4919,4m4q,7.96
4920,2aov,7.04
4921,2vvp,3.4
4922,2fj0,7.66
4923,4pow,6.3
4924,1alw,6.52
4925,4qh8,4.89
4926,4ai5,2.92
4927,2p53,7.46
4928,4lph,5.04
4929,4nld,7.7
4930,3t08,3.04
4931,5byi,7.51
4932,3i0r,8.52
4933,3wzn,7.0
4934,5ajv,6.24
4935,4cd1,4.89
4936,1f28,7.8
4937,4bo1,7.3
4938,3c0z,3.95
4939,3e8n,7.72
4940,1owe,6.2
4941,3od0,7.92
4942,2y9q,6.15
4943,1bnt,9.8
4944,3zxh,8.52
4945,2gg5,6.6
4946,1qwu,3.22
4947,2h23,4.67
4948,4ibi,4.14
4949,4luv,2.85
4950,2ll7,8.8
4951,3ueo,4.03
4952,2osc,7.77
4953,5ak2,8.41
4954,4oti,7.37
4955,2gtk,6.6
4956,2r64,7.52
4957,3tfu,3.28
4958,5cqj,4.81
4959,3vw0,4.67
4960,1qw7,3.6
4961,1rsd,6.52
4962,3mz3,7.83
4963,1yqj,8.14
4964,2zaz,6.4
4965,1azl,8.62
4966,3l6x,4.4
4967,4hni,7.49
4968,2h13,5.35
4969,3uqf,4.7
4970,4yhq,8.77
4971,2rio,4.69
4972,4iuu,5.65
4973,1ny0,5.85
4974,1zgb,8.06
4975,3sx4,8.52
4976,1nja,6.31
4977,4e5g,4.67
4978,4tv3,8.72
4979,2auc,4.08
4980,3n2c,5.12
4981,1hk1,5.64
4982,1qji,4.85
4983,3il5,5.8
4984,4yat,5.03
4985,3w2r,7.72
4986,3mw1,9.09
4987,2qky,9.61
4988,4x8u,2.46
4989,4hxs,5.39
4990,3mo2,6.61
4991,4oyo,3.52
4992,2ogy,4.48
4993,4nbn,4.36
4994,4ql1,7.03
4995,3wff,6.18
4996,1yly,7.82
4997,4pjt,9.24
4998,1tyr,7.0
4999,1g9a,5.3
5000,2a4l,6.4
5001,2ypo,4.68
5002,1ikw,8.6
5003,2adu,7.74
5004,3dst,9.08
5005,4uda,7.59
5006,2c97,6.14
5007,4mwe,5.91
5008,4e1n,7.17
5009,4l1u,5.26
5010,3mhm,7.0
5011,3u7s,8.43
5012,1f4f,4.62
5013,1p02,7.17
5014,5cwa,4.77
5015,4dgr,5.04
5016,1n4k,10.05
5017,1zlv,6.15
5018,4mm8,6.11
5019,3h2n,3.67
5020,1o3l,6.54
5021,4hct,7.14
5022,1heg,7.74
5023,4zy5,7.59
5024,2whp,4.0
5025,1zd5,4.87
5026,4b35,2.89
5027,4kpz,2.71
5028,3h0b,5.49
5029,2pre,6.65
5030,3zy5,6.64
5031,4bqh,5.59
5032,3dga,4.52
5033,4d8i,6.69
5034,3da6,8.7
5035,3kqo,3.85
5036,3uu1,5.2
5037,4ibc,2.98
5038,1kqb,4.0
5039,3e85,5.38
5040,3hqr,5.52
5041,3twd,7.74
5042,2hzn,7.39
5043,1hti,5.13
5044,2er0,6.38
5045,2xib,7.26
5046,3m1k,5.39
5047,3r8i,5.35
5048,5bot,4.41
5049,1nkm,7.3
5050,3h0y,8.22
5051,2z6w,7.87
5052,3tvl,4.0
5053,4q4e,6.72
5054,4k6t,4.1
5055,1o2w,5.85
5056,2f18,4.1
5057,4x8n,6.62
5058,3ugc,6.02
5059,4r07,5.32
5060,3nht,7.01
5061,4m3g,6.26
5062,2gm1,7.0
5063,1y3w,5.77
5064,3oxz,8.07
5065,4h5d,6.24
5066,3rv3,2.0
5067,4ir5,6.21
5068,3lq4,5.22
5069,1ove,9.13
5070,3zs1,6.4
5071,4dq2,7.52
5072,4o7a,4.72
5073,3sx9,8.89
5074,3k3e,7.66
5075,2y76,6.36
5076,3f5k,4.62
5077,2web,5.12
5078,4fxy,7.54
5079,5am1,8.52
5080,3zvy,5.1
5081,1i41,4.57
5082,3k3g,2.85
5083,2std,9.85
5084,4pml,4.52
5085,2reg,5.64
5086,4k19,8.36
5087,4avh,7.23
5088,4qev,7.66
5089,4lyn,7.22
5090,3rk9,6.28
5091,3owl,6.17
5092,3l3n,8.18
5093,3s9y,6.44
5094,3l5r,7.42
5095,2g78,6.92
5096,4kp0,8.65
5097,3qtu,7.15
5098,3pax,5.0
5099,1ouk,9.89
5100,3txo,8.05
5101,2ya6,5.7
5102,1b4h,5.46
5103,5ai4,3.47
5104,4jls,5.66
5105,3ivq,4.12
5106,3fcf,4.4
5107,4mhy,6.47
5108,1c5s,6.0
5109,4ebw,5.06
5110,4rhy,5.95
5111,1xq0,6.34
5112,4tz8,3.3
5113,4oz3,4.55
5114,3nu3,9.82
5115,1akv,11.59
5116,4hyb,6.46
5117,2y7p,5.47
5118,1hps,9.22
5119,4hy0,6.7
5120,4dkq,6.6
5121,3b3c,3.98
5122,4kp8,5.48
5123,4u0x,6.23
5124,4b8y,8.05
5125,2wxl,8.34
5126,2i3z,8.7
5127,1fkn,8.8
5128,4zbf,7.13
5129,3eg6,5.77
5130,3hkt,5.39
5131,4z0k,6.34
5132,1l6m,8.1
5133,4len,7.4
5134,4i72,9.05
5135,3rg2,4.2
5136,3qxt,5.22
5137,2w7y,6.08
5138,4mw7,5.0
5139,1uxa,2.3
5140,4nms,4.94
5141,3jdw,3.6
5142,4heg,8.92
5143,1yy6,6.07
5144,2y2j,4.8
5145,3nth,4.32
5146,2fw6,2.92
5147,1bn1,9.34
5148,1xgi,4.85
5149,2vl4,6.01
5150,3q43,7.37
5151,3qqu,8.62
5152,4x6k,5.31
5153,3uzp,7.89
5154,4uwl,8.57
5155,4zeb,6.52
5156,3owj,6.07
5157,2am1,6.0
5158,3ncz,7.82
5159,4uvu,5.92
5160,3rk7,6.7
5161,1c5x,6.68
5162,1a94,7.85
5163,4mx9,8.59
5164,2aux,9.3
5165,3ok9,11.23
5166,3wto,6.92
5167,4gk4,7.85
5168,4oew,6.82
5169,4e3n,10.3
5170,6lpr,7.3
5171,4mgc,6.32
5172,3uph,7.82
5173,1wbs,6.2
5174,4jbl,3.27
5175,1sle,6.17
5176,4qt0,6.29
5177,3t03,6.8
5178,4c36,7.7
5179,4qw3,6.61
5180,3w2p,5.09
5181,4cpq,7.74
5182,2vr4,5.68
5183,4b7n,8.78
5184,2r6f,8.0
5185,1eve,8.24
5186,4imq,5.82
5187,4ewr,6.27
5188,4o2c,8.0
5189,4to8,1.24
5190,3oyn,7.6
5191,3k16,5.8
5192,3f3t,4.59
5193,2lo6,3.95
5194,1n4m,6.72
5195,4bfy,6.92
5196,1c5y,4.2
5197,3su0,6.79
5198,1fsy,6.82
5199,3ibl,7.84
5200,2ai8,6.8
5201,4e5f,4.82
5202,3h85,5.22
5203,4em7,5.11
5204,3avh,3.3
5205,2gfa,4.98
5206,3ro0,4.5
5207,3fz1,7.92
5208,1lzo,4.54
5209,3h2c,3.3
5210,4hva,5.89
5211,4hlg,6.51
5212,5aok,2.7
5213,1egh,5.7
5214,2drc,9.89
5215,2r5p,8.48
5216,4hld,9.3
5217,4hzx,9.3
5218,2o5d,5.15
5219,3s2p,7.17
5220,4tju,5.44
5221,2a2g,7.0
5222,4n3w,3.5
5223,3wns,5.96
5224,2p99,5.94
5225,3g34,2.96
5226,4yuw,5.77
5227,4b82,4.39
5228,1hv5,8.3
5229,2r5b,8.6
5230,4qps,6.52
5231,1qi0,2.35
5232,3atk,2.85
5233,4jzr,7.8
5234,1w5x,8.4
5235,2jdy,4.37
5236,2sim,3.42
5237,3iw5,6.08
5238,1k3t,4.19
5239,3iaf,2.92
5240,1ke2,7.35
5241,4oag,6.3
5242,4abj,7.47
5243,1pme,9.4
5244,1gz4,3.7
5245,2o4r,9.4
5246,4g90,4.51
5247,4kp4,5.17
5248,4b1j,7.3
5249,4x3k,4.56
5250,3zi8,5.66
5251,4l23,7.75
5252,5e0a,6.59
5253,1kr3,5.0
5254,2i4p,5.7
5255,4fhh,7.46
5256,2ao6,9.28
5257,4x63,6.77
5258,2zb0,6.62
5259,1w83,7.19
5260,2o2u,6.4
5261,4hcv,6.4
5262,1phw,3.3
5263,2qoe,7.6
5264,2x4u,4.32
5265,3hmv,7.3
5266,2x38,6.89
5267,3jyj,5.74
5268,3gi5,11.22
5269,4x3i,3.17
5270,3rz0,7.55
5271,4os5,4.63
5272,2oah,7.96
5273,3rpy,5.32
5274,3t82,7.0
5275,3u3u,6.88
5276,1d6v,6.17
5277,1lag,6.3
5278,3arz,6.0
5279,4arb,5.89
5280,3ryw,6.24
5281,4a4e,3.32
5282,2bpx,9.4
5283,1w1y,2.62
5284,4zga,7.7
5285,1uh1,5.48
5286,2esm,6.28
5287,2ojg,5.64
5288,3axm,5.07
5289,4ucu,3.35
5290,1kl3,5.86
5291,4utx,5.24
5292,4p0a,4.52
5293,1ai4,2.5
5294,2fr3,8.7
5295,4q4r,6.43
5296,3asl,5.76
5297,2amt,4.44
5298,3hxc,5.28
5299,2xk8,5.62
5300,3itc,1.6
5301,5std,10.49
5302,4zj5,7.66
5303,4bbf,8.66
5304,3uf9,2.11
5305,1nvs,7.82
5306,4l34,6.94
5307,4kpx,7.3
5308,2uxu,4.74
5309,5fiv,7.66
5310,4ipj,4.87
5311,4qf8,7.51
5312,2r3n,7.15
5313,4rn2,5.82
5314,3dei,7.4
5315,1cpi,7.41
5316,4nrt,6.0
5317,4yv9,6.4
5318,1jqe,6.44
5319,3ktr,6.15
5320,3h8b,6.29
5321,3vbx,4.77
5322,4lhv,10.0
5323,4pkb,6.94
5324,2y2k,5.16
5325,1tfq,7.92
5326,5e8r,8.7
5327,4hmq,8.24
5328,3fr4,6.19
5329,2v77,5.06
5330,3kc0,7.92
5331,4h3a,6.29
5332,3ie3,6.68
5333,3ppo,5.3
5334,4x5r,7.85
5335,4pv0,9.07
5336,2xyr,6.13
5337,2zmj,7.52
5338,4agl,3.65
5339,4g0z,2.21
5340,4p4f,6.77
5341,4r76,7.85
5342,4p4j,6.15
5343,2ks9,2.04
5344,2ank,7.33
5345,4tmr,7.22
5346,2qi6,10.57
5347,4ufz,6.31
5348,3vp1,5.48
5349,2e9u,8.1
5350,3dri,4.42
5351,4i7d,7.0
5352,2vxa,5.6
5353,1pro,11.3
5354,4ncn,5.67
5355,4yw2,2.8
5356,4b0g,7.82
5357,1f2o,1.91
5358,1btn,4.4
5359,4mbj,7.21
5360,3th9,7.7
5361,2zju,5.81
5362,4asj,7.55
5363,3wd9,8.08
5364,3zo4,6.83
5365,4anq,6.22
5366,2k7l,6.15
5367,5afm,4.15
5368,1uxb,2.15
5369,3mof,3.07
5370,1utc,4.55
5371,4bc5,4.6
5372,4dgb,3.89
5373,2wxg,9.15
5374,3mo0,6.81
5375,3r6u,4.52
5376,4quo,7.92
5377,3djq,2.98
5378,2pj3,8.18
5379,3rxd,3.73
5380,3e8r,9.74
5381,4eev,8.33
5382,2vnt,8.0
5383,3cl2,7.59
5384,3obu,4.3
5385,3hub,8.09
5386,1tou,6.0
5387,4zjr,7.54
5388,1jmg,6.07
5389,3r0t,9.04
5390,1acj,8.09
5391,1pxm,7.22
5392,2w05,9.0
5393,1r6g,9.21
5394,1czo,4.55
5395,2bgr,3.6
5396,3u4i,3.89
5397,2ql5,8.1
5398,3eka,3.0
5399,1al7,7.8
5400,2khh,6.56
5401,2xh5,7.57
5402,3as1,4.02
5403,2xgs,3.28
5404,2obf,8.85
5405,3kac,3.13
5406,4pft,8.64
5407,3n8k,4.05
5408,4qw0,5.14
5409,4a9s,7.21
5410,2w1e,7.92
5411,4kql,8.77
5412,1h1b,9.8
5413,2hwp,7.14
5414,2xde,5.47
5415,3rqg,4.64
5416,4hkn,5.96
5417,1f5k,3.74
5418,3ipe,6.82
5419,3btr,5.3
5420,1o2x,5.85
5421,4cjq,3.59
5422,4acx,7.11
5423,5ccl,4.77
5424,4oo9,9.07
5425,4nka,6.51
5426,3cl0,7.07
5427,1urg,5.82
5428,2z7i,7.0
5429,4oyt,2.81
5430,3d32,6.45
5431,1akt,8.49
5432,2ddf,7.39
5433,4aac,8.17
5434,1jq8,6.0
5435,4tpm,8.62
5436,2qe5,5.79
5437,2wtx,2.89
5438,4nxv,5.42
5439,3fzn,4.01
5440,1oe7,5.52
5441,3sh0,5.66
5442,1f8a,5.0
5443,1wm1,6.3
5444,4mwv,9.4
5445,1j07,7.68
5446,2duv,7.06
5447,2oqi,8.49
5448,4tjw,6.02
5449,2itp,7.95
5450,2wj2,8.33
5451,4u4x,5.01
5452,2jdp,6.6
5453,4cd8,2.89
5454,4d2w,4.51
5455,4tkf,6.55
5456,3c5u,8.19
5457,3jzo,8.52
5458,4yv5,6.22
5459,3zxe,3.35
5460,4r1v,9.0
5461,3d5m,8.0
5462,4y63,3.58
5463,1owi,7.55
5464,2m3z,6.57
5465,1o3b,7.13
5466,2joa,5.96
5467,2x6e,7.82
5468,3vp3,4.95
5469,5a14,7.3
5470,4q4o,7.46
5471,1xpz,7.08
5472,4rab,7.4
5473,1qx1,2.12
5474,2uz9,5.71
5475,2vgo,6.3
5476,4qh7,5.94
5477,2ggx,3.49
5478,4ijp,7.8
5479,4io7,3.68
5480,3iu8,6.24
5481,2knh,5.15
5482,3axz,3.43
5483,4d1y,7.13
5484,4d08,8.0
5485,1h2k,2.92
5486,3igg,7.18
5487,3arx,5.33
5488,3fea,7.44
5489,4rfz,7.4
5490,2fxu,8.15
5491,4l31,6.79
5492,1ebz,9.4
5493,4mx1,3.68
5494,1wum,5.29
5495,4j3j,7.51
5496,4efk,2.49
5497,3r22,7.77
5498,4lbu,6.56
5499,4o55,5.3
5500,3s3o,7.57
5501,3d9o,3.0
5502,2aia,5.41
5503,3ftv,2.93
5504,3w5t,4.52
5505,3wk5,4.82
5506,4bdh,4.11
5507,4ipn,3.39
5508,3mww,7.24
5509,4bs5,8.22
5510,2hpa,4.6
5511,1t1r,5.4
5512,3mhc,7.96
5513,1sbr,5.0
5514,1ynd,8.44
5515,2wo9,7.21
5516,2w6z,2.82
5517,4k43,6.88
5518,3vbt,4.43
5519,2h6t,7.22
5520,3wzq,6.23
5521,3l4y,7.0
5522,1vrt,7.1
5523,3tsz,4.46
5524,4urz,2.52
5525,1ppc,6.16
5526,4eqf,6.81
5527,3zmt,4.55
5528,3ibi,8.59
5529,4ggl,9.0
5530,1nu8,5.42
5531,2qd9,7.89
5532,2ph9,5.89
5533,4a16,9.37
5534,3vx3,7.82
5535,1g54,8.82
5536,3oj8,8.36
5537,3wz7,5.74
5538,2vf6,8.52
5539,4ylj,8.22
5540,1w22,6.76
5541,4oyg,5.18
5542,4msc,5.96
5543,4y8c,7.96
5544,1czq,4.54
5545,5ajy,6.3
5546,4agm,3.98
5547,5a81,5.54
5548,4wyp,3.36
5549,3rxa,2.85
5550,3meu,6.3
5551,3t01,4.48
5552,4hlc,6.76
5553,3f48,6.29
5554,5am6,6.73
5555,2e95,7.1
5556,1b6k,8.74
5557,2nwn,6.3
5558,3tfn,6.57
5559,3n6k,6.74
5560,2ojf,6.96
5561,4ery,7.27
5562,3vw2,4.75
5563,2jiw,4.59
5564,1zuc,8.77
5565,3t0t,7.04
5566,2p3g,6.9
5567,4elh,8.09
5568,4gao,5.74
5569,2xno,5.93
5570,3uwk,4.24
5571,3tpu,4.32
5572,4msl,6.15
5573,4x69,7.66
5574,1k9r,3.3
5575,4b6e,2.3
5576,3nyn,6.0
5577,4b5s,3.49
5578,4dwb,5.74
5579,3ekq,6.75
5580,4uye,8.02
5581,3s77,7.21
5582,1xap,8.7
5583,3hab,8.38
5584,4gm8,9.0
5585,2clk,3.79
5586,4hfz,5.72
5587,4a4x,7.23
5588,3llm,4.74
5589,3p9j,7.51
5590,1tl1,6.42
5591,5e1s,7.92
5592,2i4w,11.59
5593,3zps,8.3
5594,4xmo,8.7
5595,4lm3,2.92
5596,1z9y,7.19
5597,3d9p,4.54
5598,3pxe,5.7
5599,4qb3,5.47
5600,4uru,2.22
5601,4n7j,5.47
5602,5aoj,4.68
5603,3lbz,3.86
5604,2aow,7.42
5605,3jzj,3.61
5606,2cfg,7.44
5607,3s3k,4.01
5608,1yw2,6.85
5609,4wxi,8.08
5610,1x76,8.72
5611,2j7f,6.35
5612,4abh,4.15
5613,2tsr,7.54
5614,2zlf,4.51
5615,2jbp,8.07
5616,1jeu,6.82
5617,3ik3,8.7
5618,4o4r,6.06
5619,3gsm,6.48
5620,4okp,2.7
5621,4z3v,8.4
5622,3rxe,4.76
5623,3lpb,7.38
5624,4y2u,3.24
5625,2lko,5.67
5626,1lb6,4.08
5627,1t31,8.64
5628,1w5v,8.15
5629,4ga3,7.52
5630,2toh,4.15
5631,4puk,7.28
5632,2g0h,7.64
5633,2bu5,7.78
5634,3d1f,5.74
5635,3uzj,5.55
5636,2hnx,7.08
5637,2qwf,5.67
5638,4ec0,6.07
5639,1bqm,7.35
5640,1y2a,7.34
5641,4ipi,5.32
5642,4p0w,5.96
5643,4qj0,7.32
5644,3fat,7.64
5645,2y1o,5.09
5646,2qwc,3.55
5647,4g0q,2.52
5648,1zkl,5.09
5649,3f39,1.78
5650,3qc4,8.7
5651,3ql9,6.3
5652,3g0c,5.7
5653,3mhw,2.3
5654,4jjf,8.0
5655,4yo6,5.66
5656,1z9h,3.0
5657,3p3r,7.25
5658,2vt3,4.15
5659,3kqs,5.2
5660,4a7c,8.22
5661,4emt,5.3
5662,4nw5,7.7
5663,1oqp,7.3
5664,1u2y,1.74
5665,4bzr,7.6
5666,3ctq,7.4
5667,3dya,8.52
5668,1vyj,7.0
5669,4uvx,7.96
5670,1kll,5.2
5671,1pq6,8.1
5672,2byp,9.06
5673,3gv6,3.3
5674,4avu,7.85
5675,3pwh,8.72
5676,4yrt,2.78
5677,3fci,5.89
5678,1rs2,4.3
5679,4rt1,6.14
5680,2vur,4.52
5681,4k8a,4.02
5682,3hqw,7.46
5683,4o9v,8.0
5684,2o4p,10.72
5685,3ggu,9.77
5686,3kdt,6.59
5687,4pp7,7.96
5688,3o8p,6.46
5689,4cxw,6.09
5690,2wp1,3.6
5691,1fd0,8.4
5692,2wlz,4.6
5693,2vfk,3.71
5694,1lyb,11.42
5695,3pp0,7.96
5696,1p4u,5.3
5697,1pmv,6.82
5698,1olx,4.33
5699,2jsd,7.77
5700,1f40,6.0
5701,2c9t,7.48
5702,4cjn,4.76
5703,1d4l,8.77
5704,3h21,4.7
5705,3dx3,6.52
5706,4o2f,6.41
5707,2wec,3.96
5708,2r3m,8.0
5709,1m2p,6.11
5710,2ff1,8.21
5711,2h5i,8.89
5712,2ot1,4.0
5713,4kln,7.7
5714,4k9g,5.82
5715,4mcd,5.33
5716,2rfn,8.3
5717,4s3e,6.11
5718,3ptg,7.6
5719,3q7j,4.52
5720,4i9z,7.74
5721,3coj,5.28
5722,4jfx,6.44
5723,3bgp,7.04
5724,3ed0,6.35
5725,2ydk,8.15
5726,5cf6,8.09
5727,1il5,2.66
5728,2i0a,11.4
5729,3nrm,8.4
5730,3t2w,7.46
5731,3d6p,3.75
5732,3zo2,7.1
5733,4qkd,4.09
5734,4w55,4.74
5735,3fu0,2.28
5736,3o64,9.4
5737,1fq8,6.03
5738,1x6u,3.22
5739,4w4w,7.46
5740,1gym,2.7
5741,3at3,8.04
5742,3hb8,5.12
5743,4u01,8.46
5744,1zc9,3.22
5745,3tiw,7.67
5746,2bro,5.85
5747,3fbr,4.82
5748,2r03,5.15
5749,3wz6,5.96
5750,4xm6,4.05
5751,2g1q,7.36
5752,4ngp,7.96
5753,1b6m,8.4
5754,3fas,6.77
5755,1bty,4.74
5756,4mlt,2.85
5757,1hc9,8.72
5758,1oe8,5.52
5759,4ib5,6.25
5760,2xeg,10.7
5761,1ke8,6.0
5762,2woa,5.94
5763,4hp0,6.12
5764,4yz9,7.7
5765,4kz7,2.49
5766,2p7a,6.1
5767,2qyn,6.24
5768,3ffp,7.14
5769,185l,3.54
5770,3pke,3.6
5771,4f1l,5.12
5772,1yc5,3.0
5773,4y0a,2.31
5774,2w06,7.08
5775,3qyy,5.08
5776,2z4b,9.36
5777,5akj,5.86
5778,3avn,3.3
5779,3s43,8.6
5780,3zm6,6.52
5781,2m3o,5.3
5782,4av0,6.98
5783,3pfp,6.44
5784,4kiw,5.12
5785,4dlj,5.92
5786,1lkk,6.85
5787,4lh3,1.52
5788,3c72,4.64
5789,1sh9,6.03
5790,4re2,4.98
5791,4j2c,5.25
5792,4aji,3.55
5793,4q90,2.15
5794,4wkb,11.57
5795,4wh7,2.3
5796,1q1y,7.7
5797,3el7,6.32
5798,1bdl,5.85
5799,1w9v,6.34
5800,2x2c,7.72
5801,1j36,7.74
5802,3bl9,7.18
5803,3szm,6.4
5804,1f8c,7.4
5805,1oir,7.49
5806,1x78,7.85
5807,4po7,7.07
5808,1qhc,7.57
5809,1nd5,8.4
5810,3ni5,7.55
5811,4pyy,7.23
5812,2cbz,3.93
5813,1sj0,9.1
5814,4uns,6.7
5815,4qga,7.92
5816,1o8b,2.68
5817,2xxx,6.41
5818,2qry,8.64
5819,3ked,2.44
5820,3ud8,5.38
5821,2byr,8.55
5822,4arw,7.13
5823,2jmj,5.04
5824,3p3t,7.24
5825,4av4,7.03
5826,1p05,5.96
5827,2weo,6.93
5828,1xhm,6.33
5829,3nij,4.89
5830,3v01,7.6
5831,4ai8,4.0
5832,1x8s,5.1
5833,2hwh,5.7
5834,4ijl,3.87
5835,1gwr,6.6
5836,5a3o,4.73
5837,3iw7,5.64
5838,3ds0,4.83
5839,3eht,5.17
5840,2e2p,4.74
5841,2ymt,8.0
5842,2q55,8.69
5843,4k7i,2.82
5844,2yc3,6.85
5845,5abh,8.77
5846,2g01,5.91
5847,4cxx,5.68
5848,4txs,3.0
5849,5c0k,2.92
5850,1xn0,6.24
5851,1y0x,8.7
5852,5buj,8.3
5853,1c3r,6.4
5854,2a4w,8.29
5855,4ii9,6.03
5856,1rwq,10.0
5857,2wig,3.43
5858,2ylo,4.88
5859,1h8l,7.47
5860,4jjs,6.7
5861,1bl4,8.74
5862,3uvu,7.38
5863,2ig0,4.71
5864,4qw6,5.85
5865,1e3v,4.34
5866,3efs,5.34
5867,1my2,7.77
5868,3gss,5.82
5869,3i6m,6.46
5870,2won,6.2
5871,1pr1,5.3
5872,1i7z,6.4
5873,3su5,5.58
5874,2c6n,6.88
5875,2ggd,3.8
5876,3vru,10.0
5877,1p4r,8.1
5878,2jkq,8.11
5879,2zva,7.96
5880,2yoj,8.3
5881,4axm,7.89
5882,1okl,6.03
5883,1bdq,6.34
5884,2gnl,7.24
5885,3sap,7.59
5886,2h44,5.77
5887,3elm,9.72
5888,2epn,7.22
5889,2vtm,3.0
5890,1q4x,9.48
5891,3cke,6.1
5892,4x1r,6.4
5893,1zfk,7.92
5894,3dla,3.46
5895,4yl1,6.67
5896,1b3h,6.21
5897,4m6u,2.74
5898,1nyy,4.68
5899,1qpb,1.36
5900,1opi,7.3
5901,2p3a,7.96
5902,4wet,3.35
5903,4oyi,4.72
5904,4u54,2.06
5905,3i91,3.3
5906,4yrr,2.7
5907,3t0w,7.3
5908,3c2r,3.11
5909,2c68,5.74
5910,2qlj,5.36
5911,3p23,4.42
5912,2etr,6.82
5913,3i90,3.3
5914,1npa,8.7
5915,5bvn,8.82
5916,1f57,5.64
5917,1jr1,8.22
5918,4nuf,5.3
5919,4gmc,7.74
5920,3g90,6.36
5921,4ij1,5.4
5922,4mep,5.33
5923,1lkx,5.15
5924,5aaf,7.44
5925,2x2l,5.28
5926,1w6y,5.36
5927,1tl9,5.52
5928,4whq,4.12
5929,4kww,5.55
5930,3mxd,8.83
5931,4gs6,7.15
5932,1rhq,7.75
5933,3h8c,7.72
5934,4ucc,4.32
5935,3o84,7.24
5936,1li3,4.25
5937,4qtd,5.97
5938,2wxo,7.05
5939,4b70,5.2
5940,3q6z,3.72
5941,1br6,3.22
5942,4qsm,7.41
5943,2uw5,7.51
5944,3aid,6.86
5945,4e35,4.62
5946,2xyt,6.29
5947,4o42,4.66
5948,1jmf,5.77
5949,3u9n,7.0
5950,1jq3,6.7
5951,4o0j,4.89
5952,3ncg,6.82
5953,2rol,4.62
5954,4nan,4.72
5955,4ucs,4.21
5956,1a28,8.29
5957,3f18,7.4
5958,3iu7,4.8
5959,2zhd,6.54
5960,1swn,12.0
5961,2o9a,3.81
5962,1hgt,6.82
5963,2fv5,11.7
5964,4q9m,7.18
5965,3sue,9.08
5966,1yys,6.33
5967,2i4j,6.16
5968,4o1l,6.7
5969,4isu,3.68
5970,1wur,6.66
5971,1o0o,5.1
5972,3ng4,5.43
5973,4u5n,2.48
5974,3oe0,8.6
5975,1xow,9.28
5976,2uxz,8.48
5977,830c,9.28
5978,4fns,6.7
5979,2fs8,7.6
5980,1rxp,7.14
5981,2l6j,6.26
5982,3fqh,6.24
5983,3ole,7.83
5984,2fvc,7.49
5985,2yjq,5.28
5986,3d1y,8.22
5987,2jfz,5.24
5988,7abp,6.46
5989,3nnx,7.96
5990,2aw1,7.37
5991,4cnh,8.4
5992,4qf9,4.43
5993,5cal,7.66
5994,1cka,5.72
5995,1yyr,6.29
5996,3o0j,7.19
5997,3ewc,7.7
5998,3wk4,5.13
5999,2ayr,9.29
6000,1iy7,6.19
6001,4dem,7.55
6002,4dvi,6.72
6003,1r9l,5.4
6004,2ja3,4.0
6005,4a50,7.91
6006,4wef,2.59
6007,1ndj,12.16
6008,3vqh,5.92
6009,3k23,8.2
6010,3zj6,6.66
6011,4rj6,7.12
6012,1m5c,6.3
6013,2aeb,8.3
6014,4myh,4.64
6015,4qhc,6.7
6016,4uvw,7.72
6017,2i80,5.4
6018,4fai,6.99
6019,2q63,7.18
6020,4fbe,6.99
6021,3m5e,7.37
6022,1mkd,6.8
6023,1vj5,6.92
6024,3avg,3.3
6025,3sbi,7.92
6026,2iv9,4.34
6027,4xtt,7.37
6028,3n9s,5.26
6029,3zkf,6.02
6030,3c8b,6.1
6031,3qcf,5.6
6032,4f63,6.3
6033,4o7f,4.89
6034,2pe0,7.1
6035,3fmr,7.97
6036,3gy7,4.52
6037,1oe0,5.16
6038,4i0s,7.44
6039,3n8n,4.57
6040,5cgc,9.3
6041,2vpn,6.72
6042,2w3l,7.52
6043,3g9e,7.72
6044,3loo,6.07
6045,3wd1,7.66
6046,4aml,2.1
6047,3ask,6.43
6048,3is9,6.42
6049,1rnm,3.07
6050,3oim,6.74
6051,3c4h,5.7
6052,4k7n,3.48
6053,5a4c,8.24
6054,4cpr,7.46
6055,3kyg,7.46
6056,3n2u,7.84
6057,2uzn,7.52
6058,1ugx,5.91
6059,4oc6,7.07
6060,3muz,3.46
6061,4l58,4.68
6062,1mfi,5.59
6063,2hnc,7.22
6064,4rd6,6.28
6065,1gi8,5.05
6066,2i4u,11.57
6067,2qoh,7.7
6068,2iog,8.1
